Cluster,keyword,Keywords (in the same cluster),Avg Search Volume,Total_Search_Volume,Highest Volume Search Terms,Highest_Search_Volume,relevance_score,Chewy_URL,product_count,CTR
618,no fertilizer aquarium plants,no fertilizer aquarium plants,10.0,10.0,no fertilizer aquarium plants,10.0,2.3781,,5.0,0.0
1130,rabbit harnesses and leads,rabbit harnesses and leads,10.0,10.0,rabbit harnesses and leads,10.0,2.3762,,7.0,0.0
1241,dog raincoat red,dog raincoat red,10.0,10.0,dog raincoat red,10.0,2.3675,,5.0,0.0
551,mealworms water,mealworms water,20.0,20.0,mealworms water,20.0,2.3587,,7.0,0.0
348,shrimp wafers fish food,shrimp wafers fish food,10.0,10.0,shrimp wafers fish food,10.0,2.3547,,5.0,0.0
739,apple dog tags,apple dog tags,880.0,880.0,apple dog tags,880.0,2.352,,8.0,0.0
1305,show horse supplies,show horse supplies,90.0,90.0,show horse supplies,90.0,2.3455,,9.0,0.0
610,all flock chicken feed,all flock chicken feed,90.0,90.0,all flock chicken feed,90.0,2.3451,https://www.chewy.com/kalmbach-feeds-all-natural-16-flock/dp/226631,6.0,0.0
1122,beef pro dog food feeding guide,beef pro dog food feeding guide,10.0,10.0,beef pro dog food feeding guide,10.0,2.3426,,5.0,0.0
23,stone bird bath feeder,stone bird bath feeder,10.0,10.0,stone bird bath feeder,10.0,2.3413,,6.0,0.0
594,dog towel for car,dog towel for car,10.0,10.0,dog towel for car,10.0,2.3402,,7.0,0.0
858,sand for reptile tank,sand for reptile tank,10.0,10.0,sand for reptile tank,10.0,2.3357,,5.0,0.0
726,japanese dog supplies,japanese dog supplies,10.0,10.0,japanese dog supplies,10.0,2.3306,,9.0,0.0
1126,cuttlebone budgie,cuttlebone budgie,90.0,90.0,cuttlebone budgie,90.0,2.3296,,7.0,0.0
317,cat cave wood,cat cave wood,10.0,10.0,cat cave wood,10.0,2.3259,,6.0,0.0
729,high tech robot dog,high tech robot dog,30.0,30.0,high tech robot dog,30.0,2.3212,,9.0,0.0
904,fish food vacation block,"vacation fish food, fish food for vacation, fish food vacation, fish food vacation block","390.0, 390.0, 390.0, 20.0",1190.0,vacation fish food,390.0,2.2782,https://www.chewy.com/api-vacation-pyramid-fish-food-feeder/dp/122196,5.0,0.034482759
1275,dog coats dachshund,dog coats dachshund,210.0,210.0,dog coats dachshund,210.0,2.3112,,8.0,0.0
142,saltwater aquarium glass cleaner,saltwater aquarium glass cleaner,10.0,10.0,saltwater aquarium glass cleaner,10.0,2.3094,,6.0,0.0
168,cat backpack mesh,cat backpack mesh,40.0,40.0,cat backpack mesh,40.0,2.3088,https://www.chewy.com/mr-peanuts-aspen-series-airline/dp/297635,7.0,0.0
347,cat shampoo bar,cat shampoo bar,10.0,10.0,cat shampoo bar,10.0,2.3064,,5.0,0.0
570,snake tank light,snake tank light,50.0,50.0,snake tank light,50.0,2.3022,,8.0,0.0
979,galvanized chicken feeders and waterers,"galvanized chicken feeders, chicken feeders galvanized, galvanized chicken feeders and waterers, poultry feeder galvanized","590.0, 590.0, 10.0, 10.0",1200.0,galvanized chicken feeders,590.0,2.2262750000000002,https://www.chewy.com/ware-trough-poultry-feeder/dp/267981,5.0,0.0
740,frog rocks,"frog rocks, rock frog","2900.0, 480.0",3380.0,frog rocks,2900.0,2.2209000000000003,,7.0,0.0
710,dog clippers oil,dog clippers oil,70.0,70.0,dog clippers oil,70.0,2.2805,,5.0,0.0
916,uv pond pumps,uv pond pumps,70.0,70.0,uv pond pumps,70.0,2.2796,,5.0,0.0
60,dog shoes rubber,dog shoes rubber,20.0,20.0,dog shoes rubber,20.0,2.2783,,5.0,0.0
586,cuttlebone for/parrots,cuttlebone for/parrots,70.0,70.0,cuttlebone for/parrots,70.0,2.2772,,5.0,0.0
1104,desert sand snake,desert sand snake,30.0,30.0,desert sand snake,30.0,2.2754,,5.0,0.0
920,dark horse supplies,dark horse supplies,10.0,10.0,dark horse supplies,10.0,2.2625,,10.0,0.0
698,medicine for cats fever,"medicine for cats fever, fever medicine for cats, catnip fever cat treats","140.0, 140.0, 10.0",290.0,medicine for cats fever,140.0,2.1989,,6.0,0.0
1317,black riding boots womens,"black riding boots womens, womens black riding boots","4400.0, 4400.0",8800.0,black riding boots womens,4400.0,2.24585,,5.0,0.0
816,basset hound home decor,basset hound home decor,40.0,40.0,basset hound home decor,40.0,2.2522,https://www.chewy.com/stupell-industries-cute-large-dog/dp/386826,9.0,0.0
1206,fall cat decor,fall cat decor,20.0,20.0,fall cat decor,20.0,2.2477,,5.0,0.0
870,irish dog gifts,irish dog gifts,10.0,10.0,irish dog gifts,10.0,2.2416,,7.0,0.0
1075,premium koi food,premium koi food,50.0,50.0,premium koi food,50.0,2.2411,https://www.chewy.com/mazuri-koi-pond-nuggets-fish-6-12/dp/218044?utm_source=google-product&amp;utm_medium=organic&amp;utm_campaign=%7Bcampaignid%7D&amp;utm_content=Mazuri&amp;utm_term=%7Bkeyword%7D,9.0,0.3
386,shire horse supplies,shire horse supplies,10.0,10.0,shire horse supplies,10.0,2.2397,,7.0,0.0
798,cat shirt pocket,cat shirt pocket,590.0,590.0,cat shirt pocket,590.0,2.2367,,6.0,0.0
2,dog hot spot treatment coconut oil,dog hot spot treatment coconut oil,10.0,10.0,dog hot spot treatment coconut oil,10.0,2.228,,5.0,0.0
241,revival dog supplies,revival dog supplies,170.0,170.0,revival dog supplies,170.0,2.2259,,9.0,0.0
412,tabby cat gifts,tabby cat gifts,50.0,50.0,tabby cat gifts,50.0,2.2182,,6.0,0.0
529,led turtle lights,"led turtle lights, turtle led light","70.0, 70.0",140.0,led turtle lights,70.0,2.1957500000000003,,9.0,0.0
1013,cat trees by max,cat trees by max,10.0,10.0,cat trees by max,10.0,2.2114,,5.0,0.0
1348,dog halters and leads,dog halters and leads,10.0,10.0,dog halters and leads,10.0,2.2081,,6.0,0.0
103,16 goat feed,16 goat feed,10.0,10.0,16 goat feed,10.0,2.2055,,6.0,0.0
1065,kiwi bird food,kiwi bird food,30.0,30.0,kiwi bird food,30.0,2.199,,7.0,0.0
998,rabbits and catnip,rabbits and catnip,30.0,30.0,rabbits and catnip,30.0,2.1967,,5.0,0.0
205,flying dog collars,flying dog collars,320.0,320.0,flying dog collars,320.0,2.191,,6.0,0.0
304,puppy iams dog food,puppy iams dog food,140.0,140.0,puppy iams dog food,140.0,2.1908,https://www.chewy.com/iams-proactive-health-smart-puppy/dp/29307,5.0,0.037313433
886,dog poop cookies,dog poop cookies,50.0,50.0,dog poop cookies,50.0,2.1905,,5.0,0.0
754,virtual cat games free,"cat games free, virtual cat games free","1900.0, 10.0",1910.0,cat games free,1900.0,1.9351500000000001,,7.0,0.0
681,no grow bird food,no grow bird food,10.0,10.0,no grow bird food,10.0,2.1852,,5.0,0.0
932,chinchilla treat box,chinchilla treat box,10.0,10.0,chinchilla treat box,10.0,2.179,,5.0,0.0
431,dog coats greyhound,dog coats greyhound,110.0,110.0,dog coats greyhound,110.0,2.1762,,7.0,0.0
749,horse chestnut vitamins,horse chestnut vitamins,90.0,90.0,horse chestnut vitamins,90.0,2.1711,,7.0,0.0
1219,toys for chicken coops,toys for chicken coops,1600.0,1600.0,toys for chicken coops,1600.0,2.1698,,5.0,0.0
83,bird glider toys,bird glider toys,10.0,10.0,bird glider toys,10.0,2.1597,,6.0,0.0
22,quaker parakeet care,quaker parakeet care,10.0,10.0,quaker parakeet care,10.0,2.1531,,7.0,0.0
496,rainbow fish food,rainbow fish food,90.0,90.0,rainbow fish food,90.0,2.1521,,5.0,0.0
1045,safe materials for bird toys,safe materials for bird toys,40.0,40.0,safe materials for bird toys,40.0,2.1492,,6.0,0.0
867,above ground dog kennels,above ground dog kennels,590.0,590.0,above ground dog kennels,590.0,2.1489,,6.0,0.0
175,horse halter show,horse halter show,320.0,320.0,horse halter show,320.0,2.1474,,8.0,0.0
574,half chaps for riding horses,half chaps for riding horses,10.0,10.0,half chaps for riding horses,10.0,2.1374,,5.0,0.0
910,chinchilla cage cleaner,chinchilla cage cleaner,90.0,90.0,chinchilla cage cleaner,90.0,2.1351,,5.0,0.0
21,rabbit cage xxl,"rabbit cage xl, rabbit cage xxl","260.0, 10.0",270.0,rabbit cage xl,260.0,2.10545,,6.0,0.0
1083,dog bone magnets,dog bone magnets,20.0,20.0,dog bone magnets,20.0,2.1307,https://www.chewy.com/imagine-this-company-bone-magnet/dp/142146,5.0,0.0
456,bengal cat supplies,bengal cat supplies,10.0,10.0,bengal cat supplies,10.0,2.1297,,8.0,0.0
573,pond filter light bulbs,pond filter light bulbs,10.0,10.0,pond filter light bulbs,10.0,2.1262,,5.0,0.0
89,boxer dog wall art,"boxer wall art, boxer dog wall art","260.0, 50.0",310.0,boxer wall art,260.0,1.9292,,5.0,0.0
880,outdoor rabbit supplies,"rabbit farm supplies, outdoor rabbit supplies","20.0, 10.0",30.0,rabbit farm supplies,20.0,2.04935,,7.0,0.0
962,venison for dogs with food allergies,"venison for dogs with food allergies, venison dog food for allergies, venison dog food allergies","140.0, 140.0, 140.0",420.0,venison for dogs with food allergies,140.0,2.073066666666667,https://www.chewy.com/hills-prescription-diet-dd-skinfood/dp/54515,5.0,0.0
1285,ich medicine for goldfish,ich medicine for goldfish,10.0,10.0,ich medicine for goldfish,10.0,2.0916,,5.0,0.0
3,dog ball launcher nerf,dog ball launcher nerf,10.0,10.0,dog ball launcher nerf,10.0,2.0902,https://www.chewy.com/nerf-dog-blaster-tennis-balls-dog-toy/dp/213982,5.0,0.0
388,stainless steel dog door,stainless steel dog door,20.0,20.0,stainless steel dog door,20.0,2.0901,,7.0,0.0
706,rat with big balls,"rat with big balls, big rat balls, rat big balls, big balls rat","320.0, 170.0, 170.0, 40.0",700.0,rat with big balls,320.0,1.9712749999999999,https://www.chewy.com/big-sky-cats-buffalo-hair-rat/dp/158488,6.0,0.0
803,chinchilla cage mats,chinchilla cage mats,10.0,10.0,chinchilla cage mats,10.0,2.0695,,6.0,0.0
471,dog mom calendar,dog mom calendar,10.0,10.0,dog mom calendar,10.0,2.0685,,7.0,0.0
903,dog coats cockapoo,dog coats cockapoo,10.0,10.0,dog coats cockapoo,10.0,2.0671,,7.0,0.0
852,worthy dog collars,worthy dog collars,390.0,390.0,worthy dog collars,390.0,2.0591,,5.0,0.0
832,uvb light for hermit crabs,uvb light for hermit crabs,20.0,20.0,uvb light for hermit crabs,20.0,2.0577,,6.0,0.0
498,ox liver dog treats,ox liver dog treats,10.0,10.0,ox liver dog treats,10.0,2.0545,,6.0,0.0
973,sam and cat toys,sam and cat toys,110.0,110.0,sam and cat toys,110.0,2.0443,https://www.chewy.com/ethical-pet-super-mouse-sam-catnip/dp/178972,5.0,0.0
548,shellfish free joint supplements for dogs,shellfish free joint supplements for dogs,10.0,10.0,shellfish free joint supplements for dogs,10.0,2.0443,,5.0,0.0
679,beagle home decor,beagle home decor,50.0,50.0,beagle home decor,50.0,2.035,,7.0,0.0
1235,dog muzzles for chewing,"dog muzzles for chewing, dog muzzles chewing","590.0, 590.0",1180.0,dog muzzles for chewing,590.0,2.0213,,6.0,0.0
579,marine duck food,marine duck food,10.0,10.0,marine duck food,10.0,2.0321,,7.0,0.0
120,professional cat cages,professional cat cages,10.0,10.0,professional cat cages,10.0,2.0275,,6.0,0.0
57,dog liver treats bulk,dog liver treats bulk,10.0,10.0,dog liver treats bulk,10.0,2.0253,,5.0,0.0
707,high energy pigeon feed,high energy pigeon feed,10.0,10.0,high energy pigeon feed,10.0,2.0247,,6.0,0.0
1178,pond filter brushes,pond filter brushes,40.0,40.0,pond filter brushes,40.0,2.0193,,8.0,0.0
233,virtual aquariums,virtual aquariums,1000.0,1000.0,virtual aquariums,1000.0,2.0175,,9.0,0.0
553,cat litter box furniture plant,cat litter box furniture plant,20.0,20.0,cat litter box furniture plant,20.0,2.0161,https://www.chewy.com/good-pet-stuff-hidden-cat-litter/dp/149991,5.0,0.0
159,himalayan cat gifts,himalayan cat gifts,20.0,20.0,himalayan cat gifts,20.0,2.0118,,5.0,0.0
722,cat supplies toronto,"cat supplies canada, cat supplies toronto","10.0, 10.0",20.0,cat supplies canada,10.0,1.8704,,5.0,0.0
1032,sea dog kennels,sea dog kennels,260.0,260.0,sea dog kennels,260.0,1.9985,,6.0,0.0
1096,tough one horse supplies,"tough one horse supplies, heavy horse supplies","10.0, 10.0",20.0,tough one horse supplies,10.0,1.8532,,5.0,0.0
20,rabbit cage 2 story,rabbit cage 2 story,170.0,170.0,rabbit cage 2 story,170.0,1.9799,https://www.chewy.com/trixie-natura-retreat-rabbit-hutch/dp/248293,5.0,0.0
391,horse bits western,horse bits western,880.0,880.0,horse bits western,880.0,1.9785,,5.0,0.0
239,duck feeders automatic,"duck feeders automatic, automatic duck feeders, auto duck feeders","260.0, 260.0, 50.0",570.0,duck feeders automatic,260.0,1.9115333333333335,,10.0,0.0
527,treats ducks love,treats ducks love,10.0,10.0,treats ducks love,10.0,1.9631,,6.0,0.0
1334,western horse supplies,western horse supplies,70.0,70.0,western horse supplies,70.0,1.9589,,7.0,0.0
206,horse fly spray refill,horse fly spray refill,10.0,10.0,horse fly spray refill,10.0,1.958,,5.0,0.0
45,horse clippers battery,horse clippers battery,20.0,20.0,horse clippers battery,20.0,1.9445,,6.0,0.0
34,dog clippers with light,dog clippers with light,30.0,30.0,dog clippers with light,30.0,1.9418,,5.0,0.0
238,dog tags replacement,"dog tags replacement, replacement dog tags","390.0, 390.0",780.0,dog tags replacement,390.0,1.8784,,7.0,0.0
1059,turtle tank substrate,turtle tank substrate,210.0,210.0,turtle tank substrate,210.0,1.9212,https://www.chewy.com/zoo-med-aquatic-river-turtle-tank/dp/257705,6.0,0.0
540,silicone kitten feeder,silicone kitten feeder,20.0,20.0,silicone kitten feeder,20.0,1.9198,,5.0,0.0
432,catnip wine,catnip wine,720.0,720.0,catnip wine,720.0,1.9187,https://www.chewy.com/pet-winery-wine-purrgundy-cat/dp/323289,5.0,0.153846154
1034,cocker spaniel home decor,cocker spaniel home decor,10.0,10.0,cocker spaniel home decor,10.0,1.9182,,6.0,0.0
683,plastic dog bowls for party,"plastic dog bowls for party, party plastic dog bowls","140.0, 50.0",190.0,plastic dog bowls for party,140.0,1.8837000000000002,https://www.chewy.com/f/plastic-dog-bowls-dishes_c1422_f7v17023,5.0,0.0
236,goat medical supplies,goat medical supplies,20.0,20.0,goat medical supplies,20.0,1.8901,,6.0,0.0
893,first aid box for dogs,first aid box for dogs,10.0,10.0,first aid box for dogs,10.0,1.8896,,6.0,0.0
796,horse bedding for stalls,horse bedding for stalls,480.0,480.0,horse bedding for stalls,480.0,1.8847,,6.0,0.0
1068,magnetic dog bowls,magnetic dog bowls,210.0,210.0,magnetic dog bowls,210.0,1.8766,,5.0,0.0
1179,japanese cat supplies,japanese cat supplies,20.0,20.0,japanese cat supplies,20.0,1.8696,,6.0,0.0
446,litter box cake,litter box cake,1900.0,1900.0,litter box cake,1900.0,1.867,https://www.chewy.com/frisco-two-story-cat-litter-box-cover/dp/348899,5.0,0.05
735,plants for snake tanks,"plants for snake tanks, snake tank plants","50.0, 50.0",100.0,plants for snake tanks,50.0,1.84595,,6.0,0.0
799,black cat calendars,black cat calendars,90.0,90.0,black cat calendars,90.0,1.8373,,6.0,0.0
297,catnip zone,catnip zone,30.0,30.0,catnip zone,30.0,1.8361,,7.0,0.0
566,dog leash body,dog leash body,880.0,880.0,dog leash body,880.0,1.8169,,5.0,0.0
614,king of aquariums,king of aquariums,70.0,70.0,king of aquariums,70.0,1.8149,,5.0,0.0
1105,exotic aquariums and pets,"exotic aquariums, exotic aquariums and pets","1600.0, 70.0",1670.0,exotic aquariums,1600.0,1.7663,,7.0,0.0
1151,foal sheet,foal sheet,20.0,20.0,foal sheet,20.0,1.7836,,9.0,0.0
617,battery fish tank cleaner,battery fish tank cleaner,10.0,10.0,battery fish tank cleaner,10.0,1.773,,5.0,0.0
242,chicken feeders with lids,chicken feeders with lids,90.0,90.0,chicken feeders with lids,90.0,1.7725,,5.0,0.0
773,lizard tank lid,lizard tank lid,20.0,20.0,lizard tank lid,20.0,1.771,,6.0,0.0
321,catnip lemongrass,"lemon catnip, catnip lemongrass","170.0, 40.0",210.0,lemon catnip,170.0,1.6518000000000002,https://www.chewy.com/meowijuana-happy-grass-lemongrass/dp/372388,5.0,0.0
360,cichlid aquarium lighting,cichlid aquarium lighting,10.0,10.0,cichlid aquarium lighting,10.0,1.7666,,8.0,0.0
1153,bernese mountain dog home decor,"bernese mountain dog gifts, bernese mountain dog home decor","590.0, 20.0",610.0,bernese mountain dog gifts,590.0,1.7388,,6.0,0.0
230,sullivan show cattle supplies,sullivan show cattle supplies,20.0,20.0,sullivan show cattle supplies,20.0,1.7504,,6.0,0.0
98,english saddle poodle,english saddle poodle,50.0,50.0,english saddle poodle,50.0,1.7413,,5.0,0.0
1217,black dog decals,black dog decals,70.0,70.0,black dog decals,70.0,1.7392,,6.0,0.0
658,horse coolers with neck,horse coolers with neck,90.0,90.0,horse coolers with neck,90.0,1.7348,,6.0,0.0
316,cat e cone,cat e cone,20.0,20.0,cat e cone,20.0,1.7162,,5.0,0.0
155,4 paws dog kennels,4 paws dog kennels,10.0,10.0,4 paws dog kennels,10.0,1.7005,,5.0,0.0
1067,zucchini dog treats,zucchini dog treats,110.0,110.0,zucchini dog treats,110.0,1.6959,,5.0,0.0
877,snake tank humidity,snake tank humidity,20.0,20.0,snake tank humidity,20.0,1.6937,,6.0,0.0
244,i love my dog decals,i love my dog decals,10.0,10.0,i love my dog decals,10.0,1.6842,,5.0,0.0
894,easy aquariums,easy aquariums,1300.0,1300.0,easy aquariums,1300.0,1.6834,,5.0,0.0
1136,wire cat carriers,wire cat carriers,,0.0,wire cat carriers,,1.6826,,,
568,fish food game,fish food game,590.0,590.0,fish food game,590.0,1.682,,5.0,0.0
774,riding crops for horses,riding crops for horses,390.0,390.0,riding crops for horses,390.0,1.6762,,6.0,0.0
984,deckers dog supplies,deckers dog supplies,40.0,40.0,deckers dog supplies,40.0,1.6476,,5.0,0.0
689,childrens riding chaps,childrens riding chaps,10.0,10.0,childrens riding chaps,10.0,1.6446,,8.0,0.0
888,great dane home decor,great dane home decor,40.0,40.0,great dane home decor,40.0,1.6132,,5.0,0.0
115,dog bowls bulk,dog bowls bulk,210.0,210.0,dog bowls bulk,210.0,1.6041,,5.0,0.0
440,water pond supplies,water pond supplies,50.0,50.0,water pond supplies,50.0,1.5979,,5.0,0.0
1222,personalized dog decals,personalized dog decals,50.0,50.0,personalized dog decals,50.0,1.5911,,5.0,0.0
1326,rocket cat games,rocket cat games,210.0,210.0,rocket cat games,210.0,1.5525,,6.0,0.0
1333,duck packing supplies,duck packing supplies,10.0,10.0,duck packing supplies,10.0,1.5524,,7.0,0.0
1039,fish food chain,fish food chain,480.0,480.0,fish food chain,480.0,1.5402,,7.0,0.0
891,filter media for sump,"sump filter media, filter media for sump","50.0, 50.0",100.0,sump filter media,50.0,1.5021499999999999,,5.0,0.0
592,dog fashion glasses,dog fashion glasses,10.0,10.0,dog fashion glasses,10.0,1.4314,,5.0,0.0
725,catnip joints,catnip joints,590.0,590.0,catnip joints,590.0,1.4228,https://www.chewy.com/meowijuana-catnibas-meowy-js-king/dp/152746,5.0,0.017953321
1090,dog grooming decals,dog grooming decals,70.0,70.0,dog grooming decals,70.0,1.4161,,5.0,0.0
1253,aquarium light stands,aquarium light stands,260.0,260.0,aquarium light stands,260.0,1.4103,,27.0,0.0
1115,greyhound dog supplies,greyhound dog supplies,10.0,10.0,greyhound dog supplies,10.0,1.3581,,5.0,0.0
657,pet carrier weight,pet carrier weight,10.0,10.0,pet carrier weight,10.0,1.3351,,5.0,0.0
933,timer for lizard lights,timer for lizard lights,20.0,20.0,timer for lizard lights,20.0,1.3144,,5.0,0.0
767,mouse cage cards,mouse cage cards,20.0,20.0,mouse cage cards,20.0,1.2265,,5.0,0.0
833,40 gallon saltwater aquarium,40 gallon saltwater aquarium,320.0,320.0,40 gallon saltwater aquarium,320.0,1.2224,,5.0,0.0
75,english saddle tree,english saddle tree,140.0,140.0,english saddle tree,140.0,1.2018,,5.0,0.0
836,aquarium stand steel,"aquarium stand steel, iron aquarium stands","210.0, 70.0",280.0,aquarium stand steel,210.0,0.9754,,32.0,0.0
421,rose gold horse tack,rose gold horse tack,110.0,110.0,rose gold horse tack,110.0,1.1816,,5.0,0.0
881,degu natural habitat,degu natural habitat,20.0,20.0,degu natural habitat,20.0,1.1567,,5.0,0.0
